day_id,but_num_business_unit,dpt_num_department,turnover
2017-11-25,259,127,419.925537109375
2017-11-25,1128,117,320.1269836425781
2017-11-25,773,127,1061.1153564453125
2017-11-25,133,127,1636.1844482421875
2017-11-25,1608,117,234.4756622314453
2017-11-25,233,117,75.25959777832031
2017-11-25,35,88,363.77105712890625
2017-11-25,51,117,1629.656494140625
2017-11-25,231,117,195.5467987060547
2017-11-25,1384,73,3.4990086555480957
2017-11-25,232,88,1.5512332916259766
2017-11-25,188,73,87.56684875488281
2017-11-25,69,73,38.93670654296875
2017-11-25,899,127,607.0765991210938
2017-11-25,1110,127,258.35626220703125
2017-11-25,1109,117,12.18230152130127
2017-11-25,19,117,551.7559204101562
2017-11-25,193,127,974.9327392578125
2017-11-25,139,117,612.2619018554688
2017-11-25,1126,117,153.53155517578125
2017-11-25,1375,73,37.74684143066406
2017-11-25,513,127,0.029523976147174835
2017-11-25,1108,73,1.5190294981002808
2017-11-25,66,117,952.17236328125
2017-11-25,1125,127,367.5249938964844
2017-11-25,151,73,14.803884506225586
2017-11-25,349,73,3.660353899002075
2017-11-25,100,127,3218.01611328125
2017-11-25,62,127,4087.03271484375
2017-11-25,427,127,1244.1287841796875
2017-11-25,188,127,1806.1551513671875
2017-11-25,122,127,2707.40966796875
2017-11-25,136,127,2355.642333984375
2017-11-25,178,127,1276.353271484375
2017-11-25,354,127,569.8837890625
2017-11-25,933,127,1.9026098251342773
2017-11-25,150,127,767.2369995117188
2017-11-25,773,73,4.359565734863281
2017-11-25,483,73,1.122084617614746
2017-11-25,243,73,235.30844116210938
2017-11-25,195,73,2.237058639526367
2017-11-25,867,127,920.577392578125
2017-11-25,175,88,632.770751953125
2017-11-25,641,117,22.19643211364746
2017-11-25,9,73,2.7522072792053223
2017-11-25,200,88,376.16229248046875
2017-11-25,29,73,1.8070430755615234
2017-11-25,29,117,485.2518615722656
2017-11-25,276,117,579.7218017578125
2017-11-25,219,127,1402.021728515625
2017-11-25,1875,127,19.534832000732422
2017-11-25,13,117,640.0667114257812
2017-11-25,468,88,490.4375
2017-11-25,58,88,390.34808349609375
2017-11-25,444,117,2528.42041015625
2017-11-25,192,88,192.09059143066406
2017-11-25,81,127,3381.5068359375
2017-11-25,54,88,574.0050659179688
2017-11-25,238,88,268.96771240234375
2017-11-25,158,127,1798.8150634765625
2017-11-25,191,117,701.2067260742188
2017-11-25,1611,88,71.6390380859375
2017-11-25,236,127,1165.1572265625
2017-11-25,23,73,-3.0674171447753906
2017-11-25,12,73,2.805013656616211
2017-11-25,167,73,117.28057861328125
2017-11-25,252,88,364.2481384277344
2017-11-25,115,127,883.652099609375
2017-11-25,96,73,4.699119567871094
2017-11-25,483,88,304.5313720703125
2017-11-25,116,117,591.4910888671875
2017-11-25,36,127,1714.455322265625
2017-11-25,22,73,157.2121124267578
2017-11-25,139,73,99.70999908447266
2017-11-25,1123,88,29.078514099121094
2017-11-25,50,127,788.1299438476562
2017-11-25,232,127,2351.56982421875
2017-11-25,282,127,1108.273681640625
2017-11-25,92,88,333.78863525390625
2017-11-25,92,127,1710.432861328125
2017-11-25,1119,88,20.635953903198242
2017-11-25,71,88,117.88963317871094
2017-11-25,55,88,385.1708984375
2017-11-25,1869,73,48.01972579956055
2017-11-25,1130,73,5.035860538482666
2017-11-25,1876,88,46.93071365356445
2017-11-25,239,117,242.85838317871094
2017-11-25,641,88,185.50010681152344
2017-11-25,1126,88,27.878131866455078
2017-11-25,308,127,2453.787109375
2017-11-25,5,88,697.8304443359375
2017-11-25,14,117,335.1385803222656
2017-11-25,468,127,1888.67578125
2017-11-25,64,88,218.78030395507812
2017-11-25,77,127,1462.063232421875
2017-11-25,554,127,1035.855712890625
2017-11-25,206,127,600.54638671875
2017-11-25,93,73,63.443031311035156
2017-11-25,496,88,137.57435607910156
2017-11-25,504,127,284.627685546875
2017-11-25,518,88,223.5918426513672
2017-11-25,694,73,6.027048587799072
2017-11-25,20,117,391.21392822265625
2017-11-25,79,117,499.01922607421875
2017-11-25,109,88,123.62162780761719
2017-11-25,1129,117,270.93408203125
2017-11-25,461,88,92.835693359375
2017-11-25,1883,73,4.36722993850708
2017-11-25,1124,73,0.16027893126010895
2017-11-25,1129,88,64.45919799804688
2017-11-25,180,88,185.86978149414062
2017-11-25,193,88,226.86392211914062
2017-11-25,195,117,652.5203247070312
2017-11-25,60,88,364.79412841796875
2017-11-25,243,117,882.4454345703125
2017-11-25,52,73,31.753700256347656
2017-11-25,288,88,601.3096923828125
2017-11-25,175,117,210.02310180664062
2017-11-25,662,127,637.2822265625
2017-11-25,73,88,531.1417846679688
2017-11-25,253,73,163.9705047607422
2017-11-25,429,117,732.0921020507812
2017-11-25,298,88,198.29954528808594
2017-11-25,484,127,577.5599365234375
2017-11-25,603,88,96.83670043945312
2017-11-25,1125,88,85.44056701660156
2017-11-25,172,73,3.8431105613708496
2017-11-25,95,127,2513.5673828125
2017-11-25,39,73,307.6485595703125
2017-11-25,39,117,496.3688659667969
2017-11-25,408,73,1.4257466793060303
2017-11-25,605,127,708.848876953125
2017-11-25,762,127,521.2030029296875
2017-11-25,221,73,4.082056999206543
2017-11-25,221,117,260.1009826660156
2017-11-25,252,73,3.1933298110961914
2017-11-25,1883,117,-0.015907714143395424
2017-11-25,109,117,22.382593154907227
2017-11-25,22,88,453.7567138671875
2017-11-25,110,117,124.33394622802734
2017-11-25,132,117,2821.23779296875
2017-11-25,65,117,215.79278564453125
2017-11-25,301,73,0.594097375869751
2017-11-25,723,127,323.146240234375
2017-11-25,429,127,2446.83984375
2017-11-25,61,88,369.07586669921875
2017-11-25,724,127,1604.201904296875
2017-11-25,276,73,7.187096118927002
2017-11-25,1607,88,110.9554443359375
2017-11-25,1882,88,-0.0018222206272184849
2017-11-25,264,73,79.801025390625
2017-11-25,16,88,273.4678649902344
2017-11-25,336,73,6.02454137802124
2017-11-25,834,73,3.913205146789551
2017-11-25,219,88,302.167236328125
2017-11-25,90,117,2098.385009765625
2017-11-25,74,127,1426.75732421875
2017-11-25,425,127,0.5107460021972656
2017-11-25,37,127,1752.2177734375
2017-11-25,1611,73,8.29013442993164
2017-11-25,149,88,206.99449157714844
2017-11-25,437,73,0.0018878972623497248
2017-11-25,30,117,2494.94970703125
2017-11-25,60,127,1301.155517578125
2017-11-25,22,117,528.94677734375
2017-11-25,553,127,1867.093017578125
2017-11-25,216,73,423.1165771484375
2017-11-25,99,88,387.98748779296875
2017-11-25,610,127,644.431884765625
2017-11-25,70,73,94.87858581542969
2017-11-25,17,88,1077.3768310546875
2017-11-25,1375,117,863.7850341796875
2017-11-25,189,127,4178.5419921875
2017-11-25,61,117,54.656070709228516
2017-11-25,723,73,0.2351090908050537
2017-11-25,1501,73,1.4516351222991943
2017-11-25,477,117,13.219781875610352
2017-11-25,218,73,0.16275644302368164
2017-11-25,425,117,-2.768112897872925
2017-11-25,396,73,0.01695331744849682
2017-11-25,427,117,738.6250610351562
2017-11-25,1601,73,9.193042755126953
2017-11-25,292,73,197.61923217773438
2017-11-25,1601,127,598.578369140625
2017-11-25,408,117,279.19744873046875
2017-11-25,403,117,138.09097290039062
2017-11-25,1107,88,45.123355865478516
2017-11-25,179,117,575.755126953125
2017-11-25,42,127,1894.332763671875
2017-11-25,230,73,2.9992756843566895
2017-11-25,405,73,142.77017211914062
2017-11-25,187,127,729.8514404296875
2017-11-25,1409,88,-0.03608347475528717
2017-11-25,20,73,1.0563297271728516
2017-11-25,150,117,109.45724487304688
2017-11-25,84,88,295.0274353027344
2017-11-25,110,88,407.3521728515625
2017-11-25,325,73,4.137351989746094
2017-11-25,231,88,354.1851806640625
2017-11-25,216,117,62.2570915222168
2017-11-25,195,127,860.1995239257812
2017-11-25,99,127,650.2860717773438
2017-11-25,65,127,896.0850830078125
2017-11-25,70,88,461.5459289550781
2017-11-25,204,117,589.5515747070312
2017-11-25,1119,117,119.46915435791016
2017-11-25,662,73,49.01789855957031
2017-11-25,227,127,1060.56298828125
2017-11-25,338,73,493.1791076660156
2017-11-25,171,88,135.3443145751953
2017-11-25,1602,88,149.49534606933594
2017-11-25,1602,127,1004.4797973632812
2017-11-25,498,88,280.1290283203125
2017-11-25,5,117,162.98541259765625
2017-11-25,58,73,83.59295654296875
2017-11-25,1125,73,3.0003907680511475
2017-11-25,154,73,4.320218563079834
2017-11-25,177,117,48.59868621826172
2017-11-25,242,88,173.32693481445312
2017-11-25,118,127,4239.40625
2017-11-25,1108,117,330.8148193359375
2017-11-25,403,127,2149.81396484375
2017-11-25,82,127,2568.94970703125
2017-11-25,62,117,2026.2083740234375
2017-11-25,381,127,1318.05810546875
2017-11-25,360,117,182.64503479003906
2017-11-25,454,117,1234.23095703125
2017-11-25,40,127,2033.80078125
2017-11-25,482,117,268.38970947265625
2017-11-25,97,127,1705.944091796875
2017-11-25,186,88,408.89056396484375
2017-11-25,779,73,141.22055053710938
2017-11-25,461,73,18.884605407714844
2017-11-25,149,73,2.6248135566711426
2017-11-25,132,88,599.646484375
2017-11-25,301,127,702.4483642578125
2017-11-25,55,127,1700.7342529296875
2017-11-25,265,88,84.79762268066406
2017-11-25,184,88,230.17811584472656
2017-11-25,1875,73,-0.6881499290466309
2017-11-25,14,88,341.5166015625
2017-11-25,1501,127,447.48333740234375
2017-11-25,1116,88,35.0739631652832
2017-11-25,1121,127,287.28350830078125
2017-11-25,72,88,234.8939666748047
2017-11-25,211,73,11.335287094116211
2017-11-25,1127,73,0.08856868743896484
2017-11-25,292,88,548.618896484375
2017-11-25,158,117,109.29779815673828
2017-11-25,178,88,236.8482666015625
2017-11-25,12,117,461.8221130371094
2017-11-25,1,73,19.41843032836914
2017-11-25,115,73,26.132801055908203
2017-11-25,1015,117,10.359984397888184
2017-11-25,279,88,267.887451171875
2017-11-25,344,88,301.5716247558594
2017-11-25,187,73,0.8139286041259766
2017-11-25,116,127,2371.053466796875
2017-11-25,36,117,83.65218353271484
2017-11-25,344,73,0.7521176338195801
2017-11-25,19,88,777.8270874023438
2017-11-25,779,127,498.0981140136719
2017-11-25,99,117,102.4388198852539
2017-11-25,11,117,1059.4937744140625
2017-11-25,658,117,88.18058776855469
2017-11-25,301,88,164.87210083007812
2017-11-25,189,88,706.1207275390625
2017-11-25,8,117,256.7527770996094
2017-11-25,1869,127,417.0059509277344
2017-11-25,162,88,578.5131225585938
2017-11-25,1126,73,0.5124629735946655
2017-11-25,88,73,3.5435469150543213
2017-11-25,80,127,1541.2850341796875
2017-11-25,1800,117,206.46299743652344
2017-11-25,10,117,650.78173828125
2017-11-25,1127,117,131.5138702392578
2017-11-25,37,88,340.4068908691406
2017-11-25,121,73,169.15443420410156
2017-11-25,1122,117,40.16979217529297
2017-11-25,486,117,174.97596740722656
2017-11-25,694,117,2779.872314453125
2017-11-25,366,127,765.5931396484375
2017-11-25,1015,88,1.0367531776428223
2017-11-25,426,117,159.6500701904297
2017-11-25,553,88,381.7364501953125
2017-11-25,131,127,1323.436767578125
2017-11-25,249,88,201.44747924804688
2017-11-25,129,73,277.486328125
2017-11-25,249,127,971.4862060546875
2017-11-25,243,127,2565.371337890625
2017-11-25,132,73,11.058296203613281
2017-11-25,70,127,2553.1923828125
2017-11-25,78,88,599.083740234375
2017-11-25,78,117,1523.5748291015625
2017-11-25,134,88,390.2953796386719
2017-11-25,610,88,130.81809997558594
2017-11-25,723,88,1.6201387643814087
2017-11-25,152,117,648.7612915039062
2017-11-25,298,73,21.350292205810547
2017-11-25,365,117,-0.3777799606323242
2017-11-25,171,127,633.130615234375
2017-11-25,4,127,2414.39794921875
2017-11-25,177,88,162.09393310546875
2017-11-25,251,73,3.3729724884033203
2017-11-25,214,117,467.75018310546875
2017-11-25,133,88,381.3492126464844
2017-11-25,41,73,29.276287078857422
2017-11-25,62,73,17.84136962890625
2017-11-25,765,88,244.005126953125
2017-11-25,381,117,87.41558074951172
2017-11-25,267,73,60.96015930175781
2017-11-25,20,88,205.0478515625
2017-11-25,30,73,10.626567840576172
2017-11-25,127,127,1930.873779296875
2017-11-25,232,117,737.5657958984375
2017-11-25,301,117,412.2424621582031
2017-11-25,658,127,1204.055419921875
2017-11-25,1123,73,0.5540722608566284
2017-11-25,298,117,266.5506896972656
2017-11-25,300,88,78.9876708984375
2017-11-25,1881,88,0.13763467967510223
2017-11-25,450,127,1387.433837890625
2017-11-25,365,88,0.15882831811904907
2017-11-25,353,73,10.022443771362305
2017-11-25,395,88,-0.000601201259996742
2017-11-25,348,117,138.6695098876953
2017-11-25,554,117,275.9855041503906
2017-11-25,225,73,16.062179565429688
2017-11-25,219,117,725.1180419921875
2017-11-25,238,117,330.1053771972656
2017-11-25,1800,73,0.40357017517089844
2017-11-25,25,73,20.871784210205078
2017-11-25,348,73,3.878754138946533
2017-11-25,31,127,1519.673828125
2017-11-25,113,117,399.1524353027344
2017-11-25,241,73,8.851186752319336
2017-11-25,275,88,116.45356750488281
2017-11-25,39,127,3206.843994140625
2017-11-25,292,117,591.7289428710938
2017-11-25,1,127,938.9786376953125
2017-11-25,214,127,2807.7216796875
2017-11-25,229,127,485.03167724609375
2017-11-25,1106,88,90.91939544677734
2017-11-25,151,88,260.5585632324219
2017-11-25,57,73,103.81646728515625
2017-11-25,118,73,270.9787292480469
2017-11-25,1115,117,140.85174560546875
2017-11-25,25,117,276.8968505859375
2017-11-25,1115,73,0.6589555144309998
2017-11-25,178,117,511.9117736816406
2017-11-25,33,73,20.67588233947754
2017-11-25,456,117,300.7144775390625
2017-11-25,133,117,142.5708465576172
2017-11-25,693,73,2.9897942543029785
2017-11-25,33,127,1198.193603515625
2017-11-25,693,88,164.11434936523438
2017-11-25,178,73,336.56640625
2017-11-25,67,117,1675.2415771484375
2017-11-25,818,73,2.754150390625
2017-11-25,454,127,2548.153564453125
2017-11-25,762,88,75.58963012695312
2017-11-25,236,117,511.59625244140625
2017-11-25,216,127,1799.5806884765625
2017-11-25,267,117,729.8330078125
2017-11-25,1,88,185.26324462890625
2017-11-25,405,117,600.208984375
2017-11-25,360,88,71.36277770996094
2017-11-25,1128,127,288.8614807128906
2017-11-25,437,88,-0.0006684983382001519
2017-11-25,189,73,120.69595336914062
2017-11-25,202,117,77.5445785522461
2017-11-25,325,117,100.4177017211914
2017-11-25,249,73,19.531084060668945
2017-11-25,150,73,79.58937072753906
2017-11-25,202,127,472.7979736328125
2017-11-25,483,117,1625.517333984375
2017-11-25,125,117,404.8926086425781
2017-11-25,2,127,1399.3177490234375
2017-11-25,1302,88,182.106689453125
2017-11-25,648,127,8.448919296264648
2017-11-25,846,117,309.08587646484375
2017-11-25,139,127,1445.99462890625
2017-11-25,60,73,159.751953125
2017-11-25,239,127,2209.46044921875
2017-11-25,302,117,12.089103698730469
2017-11-25,1113,127,178.50624084472656
2017-11-25,289,88,156.90252685546875
2017-11-25,1120,127,135.76373291015625
2017-11-25,662,88,120.67074584960938
2017-11-25,365,127,33.66672134399414
2017-11-25,28,117,1812.403564453125
2017-11-25,16,127,1415.6724853515625
2017-11-25,71,73,-1.3776865005493164
2017-11-25,282,73,58.61408996582031
2017-11-25,641,73,81.57825469970703
2017-11-25,55,117,1362.4119873046875
2017-11-25,429,88,434.52392578125
2017-11-25,253,117,21.197031021118164
2017-11-25,54,73,41.765480041503906
2017-11-25,282,88,240.84085083007812
2017-11-25,95,117,226.5320587158203
2017-11-25,200,127,1447.396240234375
2017-11-25,154,117,225.2224884033203
2017-11-25,87,88,160.0648193359375
2017-11-25,15,88,167.5137176513672
2017-11-25,1116,127,229.1713104248047
2017-11-25,242,117,31.621971130371094
2017-11-25,5,127,3434.93115234375
2017-11-25,218,127,709.7164916992188
2017-11-25,192,73,2.197551727294922
2017-11-25,15,73,19.101699829101562
2017-11-25,336,127,1126.342041015625
2017-11-25,54,117,318.3612060546875
2017-11-25,481,127,326.4384765625
2017-11-25,214,73,10.843696594238281
2017-11-25,1122,127,185.7091064453125
2017-11-25,208,127,615.2683715820312
2017-11-25,81,88,540.644775390625
2017-11-25,98,127,697.8014526367188
2017-11-25,1608,127,899.80615234375
2017-11-25,1112,73,19.569616317749023
2017-11-25,296,117,332.3385009765625
2017-11-25,236,88,181.76153564453125
2017-11-25,456,127,1781.78662109375
2017-11-25,694,127,3339.557861328125
2017-11-25,131,73,2.893284797668457
2017-11-25,1015,73,7.496914863586426
2017-11-25,23,88,285.06402587890625
2017-11-25,267,88,325.8407287597656
2017-11-25,179,73,145.7250213623047
2017-11-25,127,117,1368.326904296875
2017-11-25,344,127,1170.285400390625
2017-11-25,163,73,6.844777584075928
2017-11-25,131,88,227.40304565429688
2017-11-25,522,127,1599.1893310546875
2017-11-25,345,73,2.111776351928711
2017-11-25,35,117,234.74801635742188
2017-11-25,300,127,432.1300354003906
2017-11-25,198,73,315.6206359863281
2017-11-25,277,73,2.4191060066223145
2017-11-25,1111,117,107.1429443359375
2017-11-25,11,127,3387.947021484375
2017-11-25,92,73,84.88572692871094
2017-11-25,17,117,4462.17138671875
2017-11-25,1123,127,242.60108947753906
2017-11-25,210,88,271.40283203125
2017-11-25,300,117,92.26264190673828
2017-11-25,48,117,933.2269897460938
2017-11-25,139,88,306.3586120605469
2017-11-25,189,117,3668.19970703125
2017-11-25,27,127,2919.876953125
2017-11-25,298,127,1094.72998046875
2017-11-25,200,117,1045.4200439453125
2017-11-25,721,117,217.59747314453125
2017-11-25,134,73,9.992330551147461
2017-11-25,29,88,269.10687255859375
2017-11-25,1602,117,719.9989013671875
2017-11-25,277,88,204.50289916992188
2017-11-25,119,73,114.36911010742188
2017-11-25,61,127,1747.159912109375
2017-11-25,834,88,326.9062194824219
2017-11-25,72,73,2.7421720027923584
2017-11-25,41,127,1547.3203125
2017-11-25,177,127,821.2769775390625
2017-11-25,255,73,2.6771395206451416
2017-11-25,255,127,2151.133056640625
2017-11-25,98,88,177.359619140625
2017-11-25,31,88,368.1103515625
2017-11-25,1067,88,419.0733947753906
2017-11-25,121,127,5334.98291015625
2017-11-25,45,88,166.91334533691406
2017-11-25,179,127,910.9174194335938
2017-11-25,753,73,4.262301445007324
2017-11-25,34,88,249.18951416015625
2017-11-25,51,127,4720.9990234375
2017-11-25,32,127,2924.54638671875
2017-11-25,279,127,1871.81298828125
2017-11-25,279,117,655.64111328125
2017-11-25,148,117,583.0350952148438
2017-11-25,640,73,24.32148551940918
2017-11-25,640,117,1085.5360107421875
2017-11-25,74,88,286.7259826660156
2017-11-25,1128,88,49.31636047363281
2017-11-25,177,73,139.99020385742188
2017-11-25,179,88,153.81764221191406
2017-11-25,275,73,3.503744125366211
2017-11-25,720,88,125.54148864746094
2017-11-25,546,127,1019.224365234375
2017-11-25,109,127,767.871826171875
2017-11-25,1616,127,205.4043426513672
2017-11-25,12,88,274.84832763671875
2017-11-25,1107,73,1.863055944442749
2017-11-25,507,73,0.9897939562797546
2017-11-25,296,73,50.82679748535156
2017-11-25,694,88,371.4467468261719
2017-11-25,129,127,2494.6845703125
2017-11-25,79,127,1503.1357421875
2017-11-25,1120,73,20.955490112304688
2017-11-25,1120,117,44.62260437011719
2017-11-25,116,73,6.256422996520996
2017-11-25,117,88,223.7967987060547
2017-11-25,35,127,1780.849365234375
2017-11-25,67,127,3836.74462890625
2017-11-25,1608,73,3.101410388946533
2017-11-25,180,127,979.6328125
2017-11-25,243,88,492.4818420410156
2017-11-25,1113,88,38.4206657409668
2017-11-25,9,127,815.880859375
2017-11-25,26,73,112.9483871459961
2017-11-25,70,117,265.6551208496094
2017-11-25,50,73,14.394440650939941
2017-11-25,1882,127,10.87147045135498
2017-11-25,152,88,354.65423583984375
2017-11-25,1110,88,42.467552185058594
2017-11-25,76,127,2933.21826171875
2017-11-25,171,73,4.0690507888793945
2017-11-25,117,127,965.1767578125
2017-11-25,15,127,902.5712890625
2017-11-25,90,127,1795.061767578125
2017-11-25,541,117,73.22547149658203
2017-11-25,175,73,199.91064453125
2017-11-25,113,73,9.423465728759766
2017-11-25,16,73,30.88108253479004
2017-11-25,1302,73,2.940825939178467
2017-11-25,1869,117,296.0614318847656
2017-11-25,98,117,209.1320037841797
2017-11-25,297,73,7.231619358062744
2017-11-25,54,127,1545.73095703125
2017-11-25,242,127,739.2643432617188
2017-11-25,64,73,9.452800750732422
2017-11-25,88,127,1886.203369140625
2017-11-25,1607,117,113.04044342041016
2017-11-25,1127,88,40.17298126220703
2017-11-25,83,88,542.4249267578125
2017-11-25,148,73,14.367752075195312
2017-11-25,148,127,1539.2669677734375
2017-11-25,156,73,12.43188190460205
2017-11-25,468,117,172.15028381347656
2017-11-25,82,117,1887.980224609375
2017-11-25,1106,117,271.3443603515625
2017-11-25,118,117,3223.283935546875
2017-11-25,505,73,20.098379135131836
2017-11-25,496,73,1.7379183769226074
2017-11-25,504,117,93.66935729980469
2017-11-25,241,127,1641.13232421875
2017-11-25,486,73,3.2475054264068604
2017-11-25,66,88,488.5989990234375
2017-11-25,98,73,1.9415392875671387
2017-11-25,1112,127,180.21949768066406
2017-11-25,42,73,11.726314544677734
2017-11-25,692,73,56.75189971923828
2017-11-25,692,88,168.42271423339844
2017-11-25,229,117,141.507080078125
2017-11-25,518,73,0.15270018577575684
2017-11-25,1107,127,514.4932250976562
2017-11-25,96,88,254.74319458007812
2017-11-25,720,127,561.4656982421875
2017-11-25,187,88,148.927001953125
2017-11-25,99,73,32.59824752807617
2017-11-25,50,88,191.3937225341797
2017-11-25,2,73,12.807476997375488
2017-11-25,52,88,661.1898803710938
2017-11-25,52,127,2920.895263671875
2017-11-25,933,73,0.3235946297645569
2017-11-25,125,88,311.74310302734375
2017-11-25,69,88,419.7169189453125
2017-11-25,846,73,47.54643249511719
2017-11-25,812,73,26.24805450439453
